,Unnamed: 0,date,away_team,home_team,teams,Aaron Smith,Andy Nagy,Ashley Moyer-Gleich,Ben Taylor,Bennie Adams,Bill Kennedy,Bill Spooner,Brandon Adair,Brent Barnaky,Brett Nansel,Brian Forte,CJ Washington,Courtney Kirkland,Curtis Blair,Danny Crawford,David Guthrie,David Jones,Dedric Taylor,Derek Richardson,Derrick Collins,Derrick Stafford,Ed Malloy,Eli Roe,Eric Dalen,Eric Lewis,Evan Scott,Gary Zielinski,Gediminas Petraitis,Haywoode Workman,JB DeRosa,JT Orr,Jacyn Goble,James Capers,James Williams,Jason Goldenberg,Jason Phillips,Jenna Schroeder,John Butler,John Conley,John Goble,Jonathan Sterling,Josh Tiven,Justin Van Duyne,Kane Fitzgerald,Karl Lane,Ken Mauer,Kevin Cutler,Kevin Scott,Lauren Holtkamp,Leon Wood,Leroy Richardson,Marat Kogut,Marc Davis,Mark Ayotte,Mark Lindsay,Matt Boland,Matt Myers,Michael Smith,Mike Callahan,Mitchell Ervin,Monty McCutchen,Mousa Dagher,Natalie Sago,Nate Green,Nick Buchert,Pat Fraher,Phenizee Ransom,Randy Richardson,Ray Acosta,Rodney Mott,Ron Garretson,Scott Foster,Scott Twardoski,Scott Wall,Sean Corbin,Sean Wright,Simone Jelks,Steve Anderson,Suyash Mehta,Tom Washington,Tony Brothers,Tony Brown,Tre Maddox,Tyler Ford,Vladimir Voyard-Tadal,Zach Zarba,Team_x,b2b_home,threein4_home,fourin5_home,rest2_home,rest3_plus_home,Team_y,b2b_away,threein4_away,fourin5_away,rest2_away,rest3_plus_away
903,903,2016-04-06,New Orleans,Boston,New Orleans @ Boston,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Boston,0,0,0,1,0,New Orleans,1,1,0,0,0
904,904,2016-04-06,Oklahoma City,Portland,Oklahoma City @ Portland,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Portland,1,1,0,0,0,Oklahoma City,1,1,0,0,0
905,905,2016-04-07,Chicago,Miami,Chicago @ Miami,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Miami,0,0,0,0,0,Chicago,0,0,1,0,0
906,906,2016-04-07,Minnesota,Sacramento,Minnesota @ Sacramento,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Sacramento,0,0,0,0,0,Minnesota,0,0,0,0,0
907,907,2016-04-07,Phoenix,Houston,Phoenix @ Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,Houston,1,0,0,0,0,Phoenix,0,0,0,0,0
908,908,2016-04-07,San Antonio,Golden State,San Antonio @ Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Golden State,0,0,0,0,0,San Antonio,0,0,0,0,0
909,909,2016-04-07,Toronto,Atlanta,Toronto @ Atlanta,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlanta,0,0,0,0,0,Toronto,0,0,0,0,0
910,910,2016-04-08,Brooklyn,Charlotte,Brooklyn @ Charlotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,Charlotte,0,1,1,0,0,Brooklyn,0,0,0,0,0
911,911,2016-04-08,Indiana,Toronto,Indiana @ Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,Toronto,1,1,0,0,0,Indiana,0,0,0,0,0
912,912,2016-04-08,L.A. Clippers,Utah,L.A. Clippers @ Utah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,Utah,0,0,0,1,0,L.A. Clippers,0,1,1,0,0
913,913,2016-04-08,L.A. Lakers,New Orleans,L.A. Lakers @ New Orleans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,New Orleans,0,1,1,0,0,L.A. Lakers,0,1,1,0,0
914,914,2016-04-08,Memphis,Dallas,Memphis @ Dallas,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,Dallas,0,0,0,0,0,Memphis,0,0,0,1,0
915,915,2016-04-08,Miami,Orlando,Miami @ Orlando,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orlando,0,0,0,0,0,Miami,1,1,0,0,0
916,916,2016-04-08,Milwaukee,Boston,Milwaukee @ Boston,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston,0,0,0,0,0,Milwaukee,0,0,0,1,0
917,917,2016-04-08,New York,Philadelphia,New York @ Philadelphia,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Philadelphia,0,0,0,1,0,New York,0,0,0,0,0
918,918,2016-04-08,San Antonio,Denver,San Antonio @ Denver,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denver,0,0,0,1,0,San Antonio,1,1,0,0,0
919,919,2016-04-08,Washington,Detroit,Washington @ Detroit,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Detroit,0,1,0,0,0,Washington,0,0,0,0,0
920,920,2016-04-09,Boston,Atlanta,Boston @ Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,1.0,Atlanta,0,0,0,0,0,Boston,1,1,0,0,0
921,921,2016-04-09,Cleveland,Chicago,Cleveland @ Chicago,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Chicago,0,0,0,0,0,Cleveland,0,0,0,1,0
922,922,2016-04-09,Golden State,Memphis,Golden State @ Memphis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,Memphis,1,0,0,0,0,Golden State,0,0,0,0,0
923,923,2016-04-09,Minnesota,Portland,Minnesota @ Portland,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Portland,0,0,0,1,0,Minnesota,0,0,0,0,0
924,924,2016-04-09,Oklahoma City,Sacramento,Oklahoma City @ Sacramento,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,Sacramento,0,0,0,0,0,Oklahoma City,0,0,0,1,0
925,925,2016-04-09,Phoenix,New Orleans,Phoenix @ New Orleans,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,New Orleans,1,1,0,0,0,Phoenix,0,0,0,0,0
926,926,2016-04-10,Brooklyn,Indiana,Brooklyn @ Indiana,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Indiana,0,0,0,0,0,Brooklyn,0,0,0,0,0
927,927,2016-04-10,Charlotte,Washington,Charlotte @ Washington,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,Washington,0,0,0,0,0,Charlotte,0,0,1,0,0
928,928,2016-04-10,Dallas,L.A. Clippers,Dallas @ L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Clippers,0,0,1,0,0,Dallas,0,0,0,0,0
929,929,2016-04-10,Golden State,San Antonio,Golden State @ San Antonio,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,San Antonio,0,1,1,0,0,Golden State,1,1,1,0,0
930,930,2016-04-10,L.A. Lakers,Houston,L.A. Lakers @ Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,Houston,0,0,0,1,0,L.A. Lakers,0,0,1,0,0
931,931,2016-04-10,Milwaukee,Philadelphia,Milwaukee @ Philadelphia,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,Philadelphia,0,0,0,0,0,Milwaukee,0,0,0,0,0
932,932,2016-04-10,Orlando,Miami,Orlando @ Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,Miami,0,1,1,0,0,Orlando,0,0,0,0,0
933,933,2016-04-10,Toronto,New York,Toronto @ New York,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,0,0,0,0,0,Toronto,0,1,1,0,0
934,934,2016-04-10,Utah,Denver,Utah @ Denver,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Denver,0,0,0,0,0,Utah,0,0,0,0,0
935,935,2016-04-11,Atlanta,Cleveland,Atlanta @ Cleveland,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,0,0,Atlanta,0,0,0,0,0
936,936,2016-04-11,Charlotte,Boston,Charlotte @ Boston,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston,0,1,1,0,0,Charlotte,1,1,1,0,0
937,937,2016-04-11,Chicago,New Orleans,Chicago @ New Orleans,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,New Orleans,0,1,1,0,0,Chicago,0,0,0,0,0
938,938,2016-04-11,Dallas,Utah,Dallas @ Utah,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Utah,1,1,0,0,0,Dallas,1,1,1,0,0
939,939,2016-04-11,Houston,Minnesota,Houston @ Minnesota,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minnesota,0,0,0,0,0,Houston,1,0,1,0,0
940,940,2016-04-11,L.A. Lakers,Oklahoma City,L.A. Lakers @ Oklahoma City,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma City,0,0,0,0,0,L.A. Lakers,1,1,1,0,0
941,941,2016-04-11,Milwaukee,Orlando,Milwaukee @ Orlando,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,Orlando,1,1,1,0,0,Milwaukee,1,1,0,0,0
942,942,2016-04-11,Sacramento,Phoenix,Sacramento @ Phoenix,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Phoenix,0,0,0,0,0,Sacramento,0,0,0,0,0
943,943,2016-04-11,Washington,Brooklyn,Washington @ Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn,1,1,1,0,0,Washington,1,1,1,0,0
944,944,2016-04-12,Memphis,L.A. Clippers,Memphis @ L.A. Clippers,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Clippers,0,0,0,0,0,Memphis,0,0,0,1,0
945,945,2016-04-12,Miami,Detroit,Miami @ Detroit,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,Detroit,0,0,0,0,1,Miami,0,0,1,0,0
946,946,2016-04-12,New York,Indiana,New York @ Indiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,Indiana,0,0,0,0,0,New York,0,0,0,0,0
947,947,2016-04-12,Oklahoma City,San Antonio,Oklahoma City @ San Antonio,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,0,0,1,0,0,Oklahoma City,1,1,0,0,0
948,948,2016-04-12,Philadelphia,Toronto,Philadelphia @ Toronto,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,Toronto,0,0,1,0,0,Philadelphia,0,0,0,0,0
949,949,2016-04-13,Atlanta,Washington,Atlanta @ Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,0,1,1,0,0,Atlanta,0,0,0,0,0
950,950,2016-04-13,Denver,Portland,Denver @ Portland,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,Portland,0,0,0,0,1,Denver,0,0,0,1,0
951,951,2016-04-13,Detroit,Cleveland,Detroit @ Cleveland,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,0,0,Detroit,1,0,0,0,0
952,952,2016-04-13,Indiana,Milwaukee,Indiana @ Milwaukee,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milwaukee,0,1,1,0,0,Indiana,1,1,1,0,0
953,953,2016-04-13,L.A. Clippers,Phoenix,L.A. Clippers @ Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Phoenix,0,0,0,0,0,L.A. Clippers,1,1,1,0,0
954,954,2016-04-13,Memphis,Golden State,Memphis @ Golden State,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden State,0,0,0,1,0,Memphis,1,0,1,0,0
955,955,2016-04-13,Miami,Boston,Miami @ Boston,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston,0,0,1,0,0,Miami,1,1,1,0,0
956,956,2016-04-13,New Orleans,Minnesota,New Orleans @ Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Minnesota,0,0,0,0,0,New Orleans,0,0,1,0,0
957,957,2016-04-13,Orlando,Charlotte,Orlando @ Charlotte,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Charlotte,0,1,1,0,0,Orlando,0,1,1,0,0
958,958,2016-04-13,Philadelphia,Chicago,Philadelphia @ Chicago,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,Chicago,0,0,0,0,0,Philadelphia,1,1,1,0,0
959,959,2016-04-13,Sacramento,Houston,Sacramento @ Houston,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Houston,0,1,0,0,0,Sacramento,0,0,0,0,0
960,960,2016-04-13,San Antonio,Dallas,San Antonio @ Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,Dallas,0,1,1,0,0,San Antonio,1,1,1,0,0
961,961,2016-04-13,Toronto,Brooklyn,Toronto @ Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,Brooklyn,0,1,1,0,0,Toronto,1,1,1,0,0
962,962,2016-04-13,Utah,L.A. Lakers,Utah @ L.A. Lakers,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Lakers,0,1,1,0,0,Utah,0,1,1,0,0
963,963,2016-04-16,Boston,Atlanta,Boston @ Atlanta,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Atlanta,0,0,0,1,0,Boston,0,0,0,1,0
964,964,2016-04-16,Dallas,Oklahoma City,Dallas @ Oklahoma City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Oklahoma City,0,0,0,0,1,Dallas,0,0,0,1,0
965,965,2016-04-16,Houston,Golden State,Houston @ Golden State,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,Golden State,0,0,0,1,0,Houston,0,0,0,1,0
966,966,2016-04-16,Indiana,Toronto,Indiana @ Toronto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,Toronto,0,0,0,1,0,Indiana,0,0,0,1,0
967,967,2016-04-17,Charlotte,Miami,Charlotte @ Miami,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,Miami,0,0,0,0,1,Charlotte,0,0,0,0,1
968,968,2016-04-17,Detroit,Cleveland,Detroit @ Cleveland,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,Cleveland,0,0,0,0,1,Detroit,0,0,0,0,1
969,969,2016-04-17,Memphis,San Antonio,Memphis @ San Antonio,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,0,0,0,0,1,Memphis,0,0,0,0,1
970,970,2016-04-17,Portland,L.A. Clippers,Portland @ L.A. Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,L.A. Clippers,0,0,0,0,1,Portland,0,0,0,0,1
971,971,2016-04-18,Dallas,Oklahoma City,Dallas @ Oklahoma City,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma City,0,0,0,0,0,Dallas,0,0,0,0,0
972,972,2016-04-18,Houston,Golden State,Houston @ Golden State,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Golden State,0,0,0,0,0,Houston,0,0,0,0,0
973,973,2016-04-18,Indiana,Toronto,Indiana @ Toronto,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,Toronto,0,0,0,0,0,Indiana,0,0,0,0,0
974,974,2016-04-19,Boston,Atlanta,Boston @ Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,Atlanta,0,0,0,1,0,Boston,0,0,0,1,0
975,975,2016-04-19,Memphis,San Antonio,Memphis @ San Antonio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,San Antonio,0,0,0,0,0,Memphis,0,0,0,0,0
976,976,2016-04-20,Charlotte,Miami,Charlotte @ Miami,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miami,0,0,0,1,0,Charlotte,0,0,0,1,0
977,977,2016-04-20,Detroit,Cleveland,Detroit @ Cleveland,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cleveland,0,0,0,1,0,Detroit,0,0,0,1,0
978,978,2016-04-20,Portland,L.A. Clippers,Portland @ L.A. Clippers,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L.A. Clippers,0,0,0,1,0,Portland,0,0,0,1,0
979,979,2016-04-21,Golden State,Houston,Golden State @ Houston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,Houston,0,0,0,1,0,Golden State,0,0,0,1,0
980,980,2016-04-21,Oklahoma City,Dallas,Oklahoma City @ Dallas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,Dallas,0,0,0,1,0,Oklahoma City,0,0,0,1,0
981,981,2016-04-21,Toronto,Indiana,Toronto @ Indiana,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,Indiana,0,0,0,1,0,Toronto,0,0,0,1,0
982,982,2016-04-22,Atlanta,Boston,Atlanta @ Boston,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Boston,0,0,0,1,0,Atlanta,0,0,0,1,0
983,983,2016-04-22,Cleveland,Detroit,Cleveland @ Detroit,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Detroit,0,0,0,0,0,Cleveland,0,0,0,0,0
984,984,2016-04-22,San Antonio,Memphis,San Antonio @ Memphis,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Memphis,0,0,0,1,0,San Antonio,0,0,0,1,0
